Geo_ID,Ship_City,Ship_State,Ship_Postal_Code,Ship_Country,Is_Valid_PIN
593,Bhubaneswar,Odisha,751015,IN,True
594,Nashik,Maharashtra,422401,IN,True
595,Katihar,Bihar,854107,IN,True
596,Kolkata,West Bengal,700090,IN,True
597,Alappuzha,Kerala,688002,IN,True
598,New Delhi,Delhi,110008,IN,True
599,Bareilly,Uttar Pradesh,243001,IN,True
600,New Delhi,Delhi,110007,IN,True
601,Kolkata,West Bengal,700039,IN,True
602,Chennai,Tamil Nadu,600043,IN,True
603,Chennai,Tamil Nadu,600093,IN,True
604,Tirora,Maharashtra,441911,IN,True
605,Zirakpur,Punjab,140603,IN,True
606,Vadodara,Gujarat,390025,IN,True
607,Ajmer,Rajasthan,305001,IN,True
608,Madikeri,Karnataka,571201,IN,True
609,Thrissur,Kerala,680596,IN,True
610,Pune,Maharashtra,411006,IN,True
611,Bengaluru,Karnataka,560091,IN,True
612,Chennai,Tamil Nadu,600040,IN,True
613,Jammu,Jammu and Kashmir,181124,IN,True
614,Dungarpur,Rajasthan,314031,IN,True
615,Panchkula,Haryana,134117,IN,True
616,Dholka,Gujarat,382225,IN,True
617,Daltonganj,Jharkhand,822102,IN,True
618,Bengaluru,Karnataka,560094,IN,True
619,Bathinda,Punjab,151001,IN,True
620,Lucknow,Uttar Pradesh,226026,IN,True
621,Hyderabad,Telangana,501505,IN,True
622,Nagpur,Maharashtra,440030,IN,True
623,Ranchi,Jharkhand,834003,IN,True
624,Patna,Bihar,800024,IN,True
625,"Kamatgi,Hunugund Taluk,Bagalkot District",Karnataka,587120,IN,True
626,Guwahati,Assam,781017,IN,True
627,Guwahati,Assam,781015,IN,True
628,Ranchi,Jharkhand,834009,IN,True
629,Chennai,Tamil Nadu,600088,IN,True
630,Bhubaneswar,Odisha,751001,IN,True
631,New Delhi,Delhi,110068,IN,True
632,Nagpur,Maharashtra,440013,IN,True
633,Arni,Maharashtra,445103,IN,True
634,Morbi,Gujarat,363641,IN,True
635,Chennai,Tamil Nadu,600106,IN,True
636,Bantwal,Karnataka,574211,IN,True
637,Guwahati,Assam,781035,IN,True
638,Ganjam,Odisha,761209,IN,True
639,Dewas,Madhya Pradesh,455001,IN,True
640,Pune,Maharashtra,411040,IN,True
641,Patna,Bihar,800003,IN,True
642,Nagaur,Rajasthan,342037,IN,True
643,Kanpur,Uttar Pradesh,209864,IN,True
644,Neyyattinkara,Kerala,695122,IN,True
645,Coimbatore,Tamil Nadu,641049,IN,True
646,Mumbai,Maharashtra,400012,IN,True
647,Siliguri,West Bengal,734013,IN,True
648,Kushalanagara,Karnataka,571234,IN,True
649,Kolkata,West Bengal,700008,IN,True
650,Chennai,Tamil Nadu,603112,IN,True
651,Simlapal,West Bengal,722151,IN,True
652,Narkatiaganj,Bihar,845455,IN,True
653,"Wagholi, Pune",Maharashtra,412207,IN,True
654,Kohima,Nagaland,797001,IN,True
655,Jalandhar,Punjab,144008,IN,True
656,Surat,Gujarat,394210,IN,True
657,Thane (W),Maharashtra,400601,IN,True
658,Mysuru,Karnataka,570023,IN,True
659,New Delhi,Delhi,110052,IN,True
660,Porvorim,Goa,403501,IN,True
661,Noida,Uttar Pradesh,201304,IN,True
662,Hyderabad,Telangana,500016,IN,True
663,Vasai,Maharashtra,401201,IN,True
664,Guwahati,Assam,781011,IN,True
665,Sangli,Maharashtra,416416,IN,True
666,Vadodara,Gujarat,390010,IN,True
667,Coimbatore,Tamil Nadu,641006,IN,True
668,Kottayam,Kerala,686020,IN,True
669,Dharmadom,Kerala,670661,IN,True
670,Mumbai,Maharashtra,400037,IN,True
671,Vasai Virar,Maharashtra,401208,IN,True
672,Ludhiana,Punjab,141008,IN,True
673,Nathdwara,Rajasthan,313301,IN,True
674,Varanasi,Uttar Pradesh,221002,IN,True
675,Ullal,Karnataka,575018,IN,True
676,Nanded Waghala,Maharashtra,431606,IN,True
677,Bengaluru,Karnataka,560024,IN,True
678,Sangareddy District,Telangana,502345,IN,True
679,Nagpur,Maharashtra,440007,IN,True
680,Hyderabad,Telangana,500079,IN,True
681,Madurai,Tamil Nadu,625010,IN,True
682,Coimbatore,Tamil Nadu,641045,IN,True
683,Thane,Maharashtra,400606,IN,True
684,Belagavi,Karnataka,590006,IN,True
685,Hyderabad,Telangana,500081,IN,True
686,Patna,Bihar,800008,IN,True
687,Kanniyakumari,Tamil Nadu,629177,IN,True
688,Hyderabad,Telangana,500033,IN,True
689,Hyderabad,Telangana,500012,IN,True
690,Mumbai,Maharashtra,400063,IN,True
691,Lucknow,Uttar Pradesh,226012,IN,True
692,Kolkata,West Bengal,700019,IN,True
693,Kolkata,West Bengal,700151,IN,True
694,Isnapur,Telangana,502307,IN,True
695,Puducherry,Puducherry,605110,IN,True
696,Basudebpur,Odisha,756125,IN,True
697,Puttaparthi,Andhra Pradesh,515134,IN,True
698,Bengaluru,Karnataka,560002,IN,True
699,Biswan,Uttar Pradesh,261201,IN,True
700,Guwahati,Assam,781007,IN,True
701,Villupuram,Tamil Nadu,605602,IN,True
702,Kampur Town,Assam,782426,IN,True
703,Barasat,West Bengal,700129,IN,True
704,Mumbai,Maharashtra,400088,IN,True
705,Lakkavaram,Andhra Pradesh,534451,IN,True
706,New Delhi,Delhi,110003,IN,True
707,Hazaribagh,Jharkhand,825302,IN,True
708,Allahabad,Uttar Pradesh,211016,IN,True
709,Meerut Cantt,Uttar Pradesh,250001,IN,True
710,Mysore,Karnataka,570010,IN,True
711,Pune,Maharashtra,411023,IN,True
712,Mathura,Uttar Pradesh,281004,IN,True
713,Naigoan,Maharashtra,401208,IN,True
714,Bhilai,Chhattisgarh,490020,IN,True
715,Jind,Haryana,126102,IN,True
716,Chennai,Tamil Nadu,600077,IN,True
717,Mumbai,Maharashtra,400015,IN,True
718,Bengaluru,Karnataka,560050,IN,True
719,Sanand,Gujarat,382110,IN,True
720,Hyderabad,Telangana,500100,IN,True
721,Hyderabad,Telangana,500083,IN,True
722,Bengaluru,Karnataka,560084,IN,True
723,Hoskote,Karnataka,562114,IN,True
724,Surat,Gujarat,395009,IN,True
725,Vadodara,Gujarat,390021,IN,True
726,Pimpri Chinchwad,Maharashtra,411033,IN,True
727,Pimpri Chinchwad,Maharashtra,412101,IN,True
728,Vadodara,Gujarat,390006,IN,True
729,Motihari,Bihar,845401,IN,True
730,Meerut,Uttar Pradesh,250004,IN,True
731,Noida,Uttar Pradesh,201309,IN,True
732,Davangere,Karnataka,577004,IN,True
733,Hyderabad,Telangana,500020,IN,True
734,Kochi,Kerala,682030,IN,True
735,Jetpur,Gujarat,360370,IN,True
736,Bangalore,Karnataka,560035,IN,True
737,Raiganj,West Bengal,733130,IN,True
738,Navi Mumbai,Maharashtra,410206,IN,True
739,Noida Extension,Uttar Pradesh,201305,IN,True
740,Coimbatore,Tamil Nadu,641027,IN,True
741,Dohad,Gujarat,389151,IN,True
742,Karnal,Haryana,132001,IN,True
743,Nagpur,Maharashtra,440024,IN,True
744,Jaipur,Rajasthan,302018,IN,True
745,Chittoor,Andhra Pradesh,517002,IN,True
746,Patna,Bihar,800013,IN,True
747,Kolkata,West Bengal,700010,IN,True
748,Lonavala,Maharashtra,410405,IN,True
749,Deoria,Uttar Pradesh,274001,IN,True
750,Mumbai,Maharashtra,400017,IN,True
751,Thiruvananthapuram,Kerala,695004,IN,True
752,Dombivli West,Maharashtra,421202,IN,True
753,Yerraguntla,Andhra Pradesh,516309,IN,True
754,Faridabad,Haryana,121010,IN,True
755,New Delhi,Delhi,110054,IN,True
756,Mumbai,Maharashtra,400068,IN,True
757,Mandi,Himachal Pradesh,175008,IN,True
758,Jodhpur,Rajasthan,342001,IN,True
759,Sriperumbudur,Tamil Nadu,602105,IN,True
760,Nashik,Maharashtra,422009,IN,True
761,Bengaluru,Karnataka,560028,IN,True
762,Mumbai,Maharashtra,400089,IN,True
763,Hubballi,Karnataka,580023,IN,True
764,Bengaluru,Karnataka,560059,IN,True
765,Thiruvananthapuram,Kerala,695009,IN,True
766,Ghaziabad,Uttar Pradesh,201005,IN,True
767,Sidhi,Madhya Pradesh,486661,IN,True
768,Pune,Maharashtra,411036,IN,True
769,Mumbai,Maharashtra,400102,IN,True
770,Chennai,Tamil Nadu,600003,IN,True
771,Agartala,Tripura,799003,IN,True
772,"Durganagar ,Nimta South",West Bengal,700049,IN,True
773,Durg,Chhattisgarh,491001,IN,True
774,Gorakhpur,Uttar Pradesh,273001,IN,True
775,Karimpur,West Bengal,741152,IN,True
776,Mustafabad,Haryana,133103,IN,True
777,Agartala,Tripura,799006,IN,True
778,Koothparamba,Kerala,670612,IN,True
779,Ernakulam,Kerala,682017,IN,True
780,Kattangal,Kerala,673601,IN,True
781,Sikar,Rajasthan,332001,IN,True
782,New Delhi,Delhi,110023,IN,True
783,Bengaluru,Karnataka,560046,IN,True
784,Gwalior,Madhya Pradesh,474011,IN,True
785,Dabi,Rajasthan,323022,IN,True
786,Noida,Uttar Pradesh,201310,IN,True
787,Arwal,Bihar,804421,IN,True
788,Pakaur,Jharkhand,816107,IN,True
789,Ernakulam,Kerala,686664,IN,True
790,Coimbatore,Tamil Nadu,641041,IN,True
791,Hyderabad,Telangana,500080,IN,True
792,Phirangipuram,Andhra Pradesh,522529,IN,True
793,Dhanbad,Jharkhand,826001,IN,True
794,Jaipur,Rajasthan,302004,IN,True
795,Chennai,Tamil Nadu,600004,IN,True
796,Punjaipuliampatti,Tamil Nadu,638459,IN,True
797,Bengaluru,Karnataka,560093,IN,True
798,Attur,Tamil Nadu,636121,IN,True
799,Kolkata,West Bengal,700024,IN,True
800,Kadapa,Andhra Pradesh,516001,IN,True
801,Mumbai,Maharashtra,400093,IN,True
802,Badlapur,Uttar Pradesh,222125,IN,True
803,Jaipur,Rajasthan,302006,IN,True
804,Udaipurudipur,Rajasthan,313002,IN,True
805,Bangalore,Karnataka,560004,IN,True
806,Adampur,Punjab,144102,IN,True
807,Sathupally,Telangana,507303,IN,True
808,"Chamarajanagar, District And Subdistrict",Karnataka,571127,IN,True
809,Krishnagiri,Tamil Nadu,635103,IN,True
810,Tumakuru,Karnataka,572102,IN,True
811,Bhubaneswar,Odisha,751012,IN,True
812,Gurugram,Haryana,122101,IN,True
813,Pune,Maharashtra,411042,IN,True
814,Ludhiana,Punjab,141003,IN,True
815,Pune,Maharashtra,411060,IN,True
816,Unnao,Uttar Pradesh,209863,IN,True
817,Chennai,Tamil Nadu,600113,IN,True
818,Bangalore,Karnataka,560075,IN,True
819,Chennai,Tamil Nadu,600054,IN,True
820,Kawardha,Chhattisgarh,491995,IN,True
821,Vadodara,Gujarat,390009,IN,True
822,Bhandara,Maharashtra,441904,IN,True
823,Guwahati,Assam,781006,IN,True
824,Aurangabad,Maharashtra,431113,IN,True
825,Hyderabad,Telangana,500096,IN,True
826,Ponda,Goa,403401,IN,True
827,Bhilwara,Rajasthan,311001,IN,True
828,Thane,Maharashtra,400610,IN,True
829,Sohna,Haryana,122102,IN,True
830,Kannamangalam Alappuzha District,Kerala,690109,IN,True
831,Kottayam,Kerala,686006,IN,True
832,Mumbai,Maharashtra,400018,IN,True
833,Hyderabad,Telangana,500010,IN,True
834,Darwha,Maharashtra,445202,IN,True
835,Hyderabad,Telangana,500035,IN,True
836,Gandhinagar,Gujarat,382007,IN,True
837,Pune,Maharashtra,411005,IN,True
838,Faridabad,Haryana,121008,IN,True
839,Ahmedabad,Gujarat,380052,IN,True
840,Gurugram,Haryana,122006,IN,True
841,Tirur,Kerala,676107,IN,True
842,Chennai,Tamil Nadu,600110,IN,True
843,Bengaluru,Karnataka,560001,IN,True
844,Chandigarh,Chandigarh,160022,IN,True
845,Ranchi,Jharkhand,834008,IN,True
846,Berhampore,West Bengal,742101,IN,True
847,Nagpur,Maharashtra,440009,IN,True
848,Kadungalloor,Kerala,683110,IN,True
849,Mumbai,Maharashtra,400050,IN,True
850,Nellore,Andhra Pradesh,524003,IN,True
851,Patna,Bihar,801503,IN,True
852,Kancheepuram,Tamil Nadu,631502,IN,True
853,Gautam Buddha Nagar,Uttar Pradesh,201309,IN,True
854,Hyderabad,Telangana,500097,IN,True
855,Khandwa,Madhya Pradesh,450001,IN,True
856,Vadodara,Gujarat,391101,IN,True
857,Murwara Katni,Madhya Pradesh,483504,IN,True
858,Sambalpur,Odisha,768002,IN,True
859,Majhaulia,Bihar,845454,IN,True
860,Daman,Dadra and Nagar Haveli and Daman and Diu,396210,IN,True
861,Madukkarai,Tamil Nadu,641105,IN,True
862,Karunagappally,Kerala,690573,IN,True
863,Navi Mumbai,Maharashtra,400705,IN,True
864,Hyderabad,Telangana,500029,IN,True
865,Lucknow,Uttar Pradesh,226018,IN,True
866,Kalyan West,Maharashtra,421301,IN,True
867,Sangli,Maharashtra,415301,IN,True
868,Rishra,West Bengal,712249,IN,True
869,Aurangabad,Maharashtra,431003,IN,True
870,Bengaluru,Karnataka,560099,IN,True
871,Chennai,Tamil Nadu,600058,IN,True
872,Berhampur,Odisha,760001,IN,True
873,Pune,Maharashtra,411008,IN,True
874,Pune,Maharashtra,411007,IN,True
875,Gurugram,Haryana,122505,IN,True
876,Nagpur,Maharashtra,440027,IN,True
877,Guwahati,Assam,781036,IN,True
878,Bhubaneswar,Odisha,751024,IN,True
879,New Delhi,Delhi,110024,IN,True
880,Beltangadi,Karnataka,574224,IN,True
881,Pedaamiram,Andhra Pradesh,534204,IN,True
882,Guntur,Andhra Pradesh,522006,IN,True
883,Ghaziabad,Uttar Pradesh,201002,IN,True
884,Kadapa,Andhra Pradesh,516356,IN,True
885,Aurangabad,Maharashtra,431009,IN,True
886,Bengaluru,Karnataka,560049,IN,True
887,Bijpur,Uttar Pradesh,231223,IN,True
888,Patna,Bihar,800007,IN,True
889,Wardha,Maharashtra,442001,IN,True
890,Gurugram,Haryana,122009,IN,True
891,Fatehabad,Haryana,125050,IN,True
892,Bokaro Steel City,Jharkhand,827013,IN,True
893,Chennai,Tamil Nadu,600074,IN,True
894,Kadegaon,Maharashtra,415304,IN,True
895,Shimla,Himachal Pradesh,171005,IN,True
896,Hyderabad,Telangana,500064,IN,True
897,Guwahati,Assam,781028,IN,True
898,Konnagar,West Bengal,712235,IN,True
899,Navi Mumbai,Maharashtra,400706,IN,True
900,Mulamthuruthy,Kerala,682314,IN,True
901,Secunderabad,Telangana,500061,IN,True
902,Totu,Himachal Pradesh,171011,IN,True
903,Udma,Kerala,671319,IN,True
904,Nellore,Andhra Pradesh,524004,IN,True
905,Rayagiri,Tamil Nadu,627764,IN,True
906,Bilaspur,Himachal Pradesh,171102,IN,True
907,New Delhi,Delhi,110021,IN,True
908,Kolkata,West Bengal,700053,IN,True
909,Navsari,Gujarat,396445,IN,True
910,Barnala,Punjab,148109,IN,True
911,Mandya,Karnataka,571401,IN,True
912,Kolkata,West Bengal,700092,IN,True
913,Dombivli(E),Maharashtra,421203,IN,True
914,Gwalior,Madhya Pradesh,474020,IN,True
915,Kanchipuram,Tamil Nadu,600059,IN,True
916,Kannur,Kerala,670571,IN,True
917,Kolkata,West Bengal,700102,IN,True
918,"Mumbai,Malad West,Malvani.",Maharashtra,400095,IN,True
919,Vilayat Gidc,Gujarat,392020,IN,True
920,Khammam,Telangana,507002,IN,True
921,Mangaluru,Karnataka,575003,IN,True
922,Sipcot Perundurai,Tamil Nadu,638052,IN,True
923,Kolkata,West Bengal,700084,IN,True
924,Pune,Maharashtra,411038,IN,True
925,Maraimalainagar,Tamil Nadu,603209,IN,True
926,Mysuru,Karnataka,570017,IN,True
927,Kishanganj,Bihar,855115,IN,True
928,Thiruvananthapuram,Kerala,695581,IN,True
929,Bettiah,Bihar,845438,IN,True
930,Bangalore,Karnataka,560083,IN,True
931,Dist Alipurduar,West Bengal,735214,IN,True
932,Barsur,Chhattisgarh,494441,IN,True
933,Chennai,Tamil Nadu,602117,IN,True
934,Panmana,Kerala,691583,IN,True
935,Sankra,Chhattisgarh,492112,IN,True
936,Namchi,Sikkim,737126,IN,True
937,Ahemdabad,Gujarat,380058,IN,True
938,Sidcul Haridwar,Uttarakhand,249403,IN,True
939,Boisar,Maharashtra,401501,IN,True
940,Mysuru,Karnataka,570004,IN,True
941,Thodupuzha,Kerala,685595,IN,True
942,Thiruvidaimarudur,Tamil Nadu,612104,IN,True
943,Thane,Maharashtra,400605,IN,True
944,Jhumri Tilaiya,Jharkhand,825409,IN,True
945,Leh,Jammu and Kashmir,194101,IN,True
946,Durgapur,West Bengal,713206,IN,True
947,Jamshedpur,Jharkhand,831017,IN,True
948,Jsw Steel Plant Township,Karnataka,583123,IN,True
949,Gurugram,Haryana,122003,IN,True
950,Pudupakkam,Tamil Nadu,603103,IN,True
951,Mughalsarai,Uttar Pradesh,232101,IN,True
952,Secunderabad,Telangana,500025,IN,True
953,Thiruvananthapuram,Kerala,695003,IN,True
954,"Colachal, Kanya Kumari District",Tamil Nadu,629251,IN,True
955,Mumbai,Maharashtra,400013,IN,True
956,Faridabad,Haryana,121004,IN,True
957,Anjuna Bardez Go,Goa,403509,IN,True
958,"New Town, Kolkata",West Bengal,700159,IN,True
959,Bangalore,Karnataka,560043,IN,True
960,Nashik,Maharashtra,422001,IN,True
961,Varanas,Uttar Pradesh,221106,IN,True
962,Durgapur,West Bengal,713216,IN,True
963,Gurugram,Haryana,122004,IN,True
964,Bengaluru,Karnataka,560095,IN,True
965,Chennai,Tamil Nadu,600092,IN,True
966,Edapally,Kerala,682024,IN,True
967,Chamba,Himachal Pradesh,176310,IN,True
968,Navi Mumbai,Maharashtra,410218,IN,True
969,Chennai,Tamil Nadu,600001,IN,True
970,"Vaduthala,Kochi",Kerala,682023,IN,True
971,Betul Bazar,Madhya Pradesh,460004,IN,True
972,Vennandur,Tamil Nadu,637505,IN,True
973,Ahmedabad,Gujarat,380055,IN,True
974,Davanagere,Karnataka,577002,IN,True
975,Salur,Andhra Pradesh,535591,IN,True
976,Satara,Maharashtra,415002,IN,True
977,Baruipur,West Bengal,700144,IN,True
978,Debra,West Bengal,721140,IN,True
979,Ahmedabad,Gujarat,382330,IN,True
980,Agartala,Tripura,799010,IN,True
981,Egra,West Bengal,721429,IN,True
982,Badlapur,Maharashtra,421504,IN,True
983,Coimbatore,Tamil Nadu,641046,IN,True
984,Town.Budhana Village. Husainpur Kalan,Uttar Pradesh,251309,IN,True
985,Kolkata,West Bengal,700095,IN,True
986,Jabalpur,Madhya Pradesh,482003,IN,True
987,Tral,Jammu and Kashmir,192123,IN,True
988,Panchkula,Haryana,134114,IN,True
989,Lucknow,Uttar Pradesh,226008,IN,True
990,Hyderabad,Telangana,500004,IN,True
991,Mumbai,Maharashtra,400008,IN,True
992,New Delhi,Delhi,110025,IN,True
993,Najibabad,Uttar Pradesh,246763,IN,True
994,Greater Noida,Uttar Pradesh,201301,IN,True
995,Hyderabad,Telangana,500076,IN,True
996,Srungavarapukota,Andhra Pradesh,535145,IN,True
997,Chennai,Tamil Nadu,600126,IN,True
998,Takhatpur,Chhattisgarh,495330,IN,True
999,Panchkula,Haryana,134116,IN,True
1000,Maniyat,Kerala,671310,IN,True
1001,Jammu,Jammu and Kashmir,180005,IN,True
1002,Ahmedabad,Gujarat,380060,IN,True
1003,Jalandhar,Punjab,144022,IN,True
1004,Medinipur,West Bengal,721101,IN,True
1005,Bhagalpur,Bihar,812001,IN,True
1006,Rishikesh,Uttarakhand,249201,IN,True
1007,Bhilai,Chhattisgarh,490006,IN,True
1008,Kolkata,West Bengal,700016,IN,True
1009,Dobiwali,Maharashtra,421201,IN,True
1010,Wcl Umred,Maharashtra,441204,IN,True
1011,Bangalore,Karnataka,560086,IN,True
1012,Sundargarh,Odisha,770002,IN,True
1013,Bengaluru,Karnataka,560061,IN,True
1014,Sadasivpet,Telangana,502291,IN,True
1015,Thiruvananthapuram,Kerala,695564,IN,True
1016,Vadodara,Gujarat,390008,IN,True
1017,Jamshedpur,Jharkhand,831013,IN,True
1018,Mumbai,Maharashtra,400002,IN,True
1019,Pimpri Chinchwad,Maharashtra,411019,IN,True
1020,Lucknowlucknow,Uttar Pradesh,226003,IN,True
1021,Dwarka,Gujarat,361335,IN,True
1022,Kottayam,Kerala,686536,IN,True
1023,Indore,Madhya Pradesh,452001,IN,True
1024,Nagpur,Maharashtra,440034,IN,True
1025,Daltonganj,Jharkhand,822101,IN,True
1026,Bhubaneswar,Odisha,751013,IN,True
1027,Thoothukkudi,Tamil Nadu,628004,IN,True
1028,Bambolim,Goa,403206,IN,True
1029,Chandigarh,Chandigarh,160030,IN,True
1030,Mumbai,Maharashtra,400025,IN,True
1031,Kancheepuram,Tamil Nadu,631501,IN,True
1032,Hyderabad,Telangana,500047,IN,True
1033,Sonipat,Haryana,131001,IN,True
1034,Mumbai,Maharashtra,400059,IN,True
1035,Chentrappinni,Kerala,680687,IN,True
1036,Ratnagiri,Maharashtra,415612,IN,True
1037,"Bangalore, Karnataka",Karnataka,560093,IN,True
1038,Arnia,Jammu and Kashmir,181131,IN,True
1039,Jamshedpur,Jharkhand,831004,IN,True
1040,Lucknow,Uttar Pradesh,226003,IN,True
1041,Tirunelveli,Tamil Nadu,627358,IN,True
1042,Mumbai,Maharashtra,400091,IN,True
1043,Pardi,Gujarat,396125,IN,True
1044,Etmadpur,Uttar Pradesh,283202,IN,True
1045,Greater Noida,Uttar Pradesh,201309,IN,True
1046,Isagarh,Madhya Pradesh,473335,IN,True
1047,Nashik,Maharashtra,422013,IN,True
1048,Moradabad,Uttar Pradesh,244001,IN,True
1049,Deoria,Uttar Pradesh,274602,IN,True
1050,New Delhi,Delhi,110002,IN,True
1051,Mangaluru,Karnataka,575029,IN,True
1052,Joshi Road Karol Bagh New Delhi,Delhi,110005,IN,True
1053,Kanpur,Uttar Pradesh,208001,IN,True
1054,New Delhi,Delhi,110062,IN,True
1055,Visakhapatnam,Andhra Pradesh,530026,IN,True
1056,Jamshedpur,Jharkhand,831009,IN,True
1057,Avanigadda,Andhra Pradesh,521121,IN,True
1058,Raigarh Mh,Maharashtra,410210,IN,True
1059,Maheswaram Mandal,Telangana,501359,IN,True
1060,Thane West,Maharashtra,400615,IN,True
1061,Chennai,Tamil Nadu,600123,IN,True
1062,Kharagpur,West Bengal,721126,IN,True
1063,Chandigarh,Chandigarh,160014,IN,True
1064,Utekhol,Maharashtra,402104,IN,True
1065,Shimla,Himachal Pradesh,171301,IN,True
1066,Mysore,Karnataka,570009,IN,True
1067,Anantapur,Andhra Pradesh,515001,IN,True
1068,Thiruvananthapuram,Kerala,695608,IN,True
1069,Payyannur,Kerala,670307,IN,True
1070,Navi Mumbai,Maharashtra,400708,IN,True
1071,Karanja Lad,Maharashtra,444105,IN,True
1072,Samastipur,Bihar,848101,IN,True
1073,Ahmedabad,Gujarat,380008,IN,True
1074,Osmanabad,Maharashtra,413501,IN,True
1075,Mumbai,Maharashtra,400028,IN,True
1076,Raichur,Karnataka,584102,IN,True
1077,Andipatti Jakkampatti,Tamil Nadu,625512,IN,True
1078,Margao,Goa,403709,IN,True
1079,Kolkata,West Bengal,700101,IN,True
1080,Karwar,Karnataka,581301,IN,True
1081,Nellore,Andhra Pradesh,524002,IN,True
1082,Panchkula,Haryana,134113,IN,True
1083,Jabalpur,Madhya Pradesh,482001,IN,True
1084,Agartala,Tripura,799001,IN,True
1085,Hyderabad,Telangana,500048,IN,True
1086,New Delhi,Delhi,110095,IN,True
1087,Vijayawada,Andhra Pradesh,520008,IN,True
1088,Mahnar Bazar,Bihar,844504,IN,True
1089,Hazaribagh,Jharkhand,825301,IN,True
1090,Patna,Bihar,800014,IN,True
1091,Vizianagaram A,Andhra Pradesh,535240,IN,True
1092,Arakonam,Tamil Nadu,631002,IN,True
1093,Industrial Area Devakathikoppa And Sidlipura,Karnataka,577204,IN,True
1094,Haridwar,Uttarakhand,249408,IN,True
1095,Puttur,Karnataka,574203,IN,True
1096,Tuchamakeri,Karnataka,571216,IN,True
1097,Sambalpur,Odisha,768005,IN,True
1098,Siwan,Bihar,841226,IN,True
1099,Mumbai,Maharashtra,400022,IN,True
1100,"Kandivali (E), Mumbai",Maharashtra,400101,IN,True
1101,Kolkata,West Bengal,700063,IN,True
1102,Hyderabad,Telangana,500051,IN,True
1103,Jangaon,Telangana,506167,IN,True
1104,Ernakulam,Kerala,682039,IN,True
1105,Merta City,Rajasthan,341510,IN,True
1106,Ranni,Kerala,689676,IN,True
1107,Bangalore,Karnataka,560047,IN,True
1108,Digras,Maharashtra,445203,IN,True
1109,Cuttack,Odisha,753008,IN,True
1110,Mumbai,Maharashtra,400056,IN,True
1111,Jalandhar,Punjab,144004,IN,True
1112,Eluru,Andhra Pradesh,534004,IN,True
1113,Chennai,Tamil Nadu,600018,IN,True
1114,North Guwahati,Assam,781031,IN,True
1115,Ramagundam,Telangana,505188,IN,True
1116,Kanchrapara,West Bengal,743145,IN,True
1117,Dindigul,Tamil Nadu,624703,IN,True
1118,Hyderabad,Telangana,500024,IN,True
1119,Hugli Chinsurah,West Bengal,712103,IN,True
1120,Dehradun,Uttarakhand,248002,IN,True
1121,Chennai,Tamil Nadu,600070,IN,True
1122,Chirawa,Rajasthan,333026,IN,True
1123,Hoovina Hadagalli,Karnataka,583219,IN,True
1124,Haldia,West Bengal,721607,IN,True
1125,Ratia,Haryana,125051,IN,True
1126,Kakkanadu.Ernakulam,Kerala,682030,IN,True
1127,Indri,Haryana,132041,IN,True
1128,Thiruvananthapuram,Kerala,695574,IN,True
1129,Unknown/Not Provided,Unknown/Not Provided,UNKNOWN,UNKNOWN/NOT PROVIDED,False
1130,Thane,Maharashtra,400601,IN,True
1131,Mudhol,Karnataka,587313,IN,True
1132,Jodhpur,Rajasthan,342010,IN,True
1133,Aurangabad,Maharashtra,431001,IN,True
1134,New Delhi,Delhi,110018,IN,True
1135,Bhubaneswar,Odisha,751002,IN,True
1136,Mysuru,Karnataka,570007,IN,True
1137,Nellore,Andhra Pradesh,524001,IN,True
1138,Burdwan,West Bengal,713102,IN,True
1139,Jaipur,Rajasthan,302001,IN,True
1140,Tiruchirappalli,Tamil Nadu,620017,IN,True
